Id,Lot Frontage,Lot Area,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,has_Pool,has_BsFn2,has_BsUnf,has_LoQuFin,Total Porch,Porch_inter,Total SF,SF_inter,has_EncPo,has_ScrPo,has_3SsPo,Lot Area_log,Lot Frontage_log,Gr Liv Area_log,BsmtFin SF 1_log,Total Bsmt SF_log,1st Flr SF_log,Total Porch_log,Open Porch SF_log,Wood Deck SF_log,Mas Vnr Area_log,TotRms AbvGrd_log,Overall Qual_ord,Exter Qual_ord,Kitchen Qual_ord,Heating QC_ord,Bsmt Qual_ord,Fence_ord,Overall Cond_ord,Garage Finish_ord,Fireplace Qu_ord,Garage Qual_ord,Fence_ord_log,Garage Qual_ord_log,Garage Finish_ord_log,Heating QC_ord_log,Fireplace Qu_ord_log,Total Bath,Full Bath_log,Half Bath_log,Bsmt Full Bath_log,Total Bath_log,Fireplaces_log,Garage Cars_log,zero_Lot Frontage,zero_Mas Vnr Area,zero_BsmtFin SF 1,zero_Total Bsmt SF,zero_Electrical,zero_2nd Flr SF,zero_Bsmt Full Bath,zero_Half Bath,zero_Fireplaces,zero_Garage Cars,zero_Garage Area,zero_Wood Deck SF,zero_Open Porch SF,zero_Total Porch,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_None,Alley_Pave,Lot Shape_1.0,Lot Shape_2.0,Lot Shape_3.0,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_1.0,Land Slope_2.0,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Overall Qual_10,Overall Qual_2,Overall Qual_3,Overall Qual_4,Overall Qual_5,Overall Qual_6,Overall Qual_7,Overall Qual_8,Overall Qual_9,Overall Cond_1,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Exter Qual_3.0,Exter Qual_4.0,Exter Qual_5.0,Exter Cond_2.0,Exter Cond_3.0,Exter Cond_4.0,Exter Cond_5.0,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Bsmt Qual_1.0,Bsmt Qual_2.0,Bsmt Qual_3.0,Bsmt Qual_4.0,Bsmt Qual_5.0,Bsmt Cond_1.0,Bsmt Cond_2.0,Bsmt Cond_3.0,Bsmt Cond_4.0,Bsmt Cond_5.0,Bsmt Exposure_2.0,Bsmt Exposure_3.0,Bsmt Exposure_5.0,BsmtFin Type 1_2.0,BsmtFin Type 1_3.0,BsmtFin Type 1_4.0,BsmtFin Type 1_5.0,BsmtFin Type 1_6.0,BsmtFin Type 2_1,Heating_1,Heating QC_2.0,Heating QC_3.0,Heating QC_4.0,Heating QC_5.0,Central Air_Y,Bsmt Half Bath_1,Kitchen AbvGr_1,Kitchen AbvGr_2,Kitchen AbvGr_3,Kitchen Qual_2.0,Kitchen Qual_3.0,Kitchen Qual_4.0,Kitchen Qual_5.0,Functional_10.0,Functional_2.0,Functional_3.0,Functional_4.0,Functional_6.0,Functional_7.0,Functional_8.0,Fireplace Qu_1.0,Fireplace Qu_2.0,Fireplace Qu_3.0,Fireplace Qu_4.0,Fireplace Qu_5.0,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_1.0,Garage Finish_2.0,Garage Finish_3.0,Garage Qual_1.0,Garage Qual_2.0,Garage Qual_3.0,Garage Qual_4.0,Garage Qual_5.0,Garage Cond_1.0,Garage Cond_2.0,Garage Cond_3.0,Garage Cond_4.0,Garage Cond_5.0,Paved Drive_1,Fence_1.0,Fence_2.0,Fence_3.0,Fence_4.0,Misc Feature_1,Mo Sold_10,Mo Sold_11,Mo Sold_12,Mo Sold_2,Mo Sold_3,Mo Sold_4,Mo Sold_5,Mo Sold_6,Mo Sold_7,Mo Sold_8,Mo Sold_9,Yr Sold_2007,Yr Sold_2008,Yr Sold_2009,Yr Sold_2010,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Full Bath_cat_1,Full Bath_cat_2,Full Bath_cat_3,Full Bath_cat_4,Half Bath_cat_1,Half Bath_cat_2,Bsmt Full Bath_cat_1.0,Bsmt Full Bath_cat_2.0,Bsmt Full Bath_cat_3.0,Total Bath_cat_1.5,Total Bath_cat_2.0,Total Bath_cat_2.5,Total Bath_cat_3.0,Total Bath_cat_3.5,Total Bath_cat_4.0,Total Bath_cat_4.5,Total Bath_cat_5.0,Total Bath_cat_6.0,Total Bath_cat_7.0,Bedroom AbvGr_cat_1,Bedroom AbvGr_cat_2,Bedroom AbvGr_cat_3,Bedroom AbvGr_cat_4,Bedroom AbvGr_cat_5,Bedroom AbvGr_cat_6,Bedroom AbvGr_cat_8,Fireplaces_cat_1,Fireplaces_cat_2,Fireplaces_cat_3,Fireplaces_cat_4,Garage Cars_cat_1.0,Garage Cars_cat_2.0,Garage Cars_cat_3.0,Garage Cars_cat_4.0,Garage Cars_cat_5.0
1986,50.0,6000,1920,1950,0.0,250.0,960.0,0,960,0,960,0.0,1,0,2,5,0,1997.0,1.0,308.0,0,0,0,0,1,0,168,0,2396.0,47687270400.0,1,0,0,8.699681400989514,3.9318256327243257,6.8679744089702925,5.5254529391317835,6.8679744089702925,6.8679744089702925,5.1298987149230735,0.0,0.0,0.0,1.791759469228055,4,3.0,2.0,4.0,3.0,0.0,0,1.0,0.0,3.0,0.0,1.3862943611198906,0.6931471805599453,1.6094379124341003,0.0,1.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
307,66.0,8712,1952,1952,0.0,0.0,540.0,0,1044,0,1044,0.0,1,0,2,4,0,1952.0,2.0,504.0,0,0,0,0,1,0,0,0,2088.0,0.0,0,0,0,9.072571442231286,4.204692619390966,6.951772164398911,0.0,6.293419278846481,6.951772164398911,0.0,0.0,0.0,0.0,1.6094379124341003,5,2.0,2.0,3.0,3.0,0.0,1,1.0,0.0,3.0,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.0,1.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180,69.0,11851,1948,2009,0.0,780.0,1027.0,1,1027,606,1633,0.0,1,0,3,7,1,1948.0,1.0,240.0,0,100,0,0,1,0,226,0,3126.0,90965415840.0,1,0,0,9.380251908693456,4.248495242049359,7.3987862754199485,6.660575149839686,6.93537044601511,6.93537044601511,5.424950017481403,4.61512051684126,0.0,0.0,2.0794415416798357,5,3.0,4.0,5.0,3.0,0.0,1,1.0,4.0,3.0,0.0,1.3862943611198906,0.6931471805599453,1.791759469228055,1.6094379124341003,1.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2896,54.0,13811,1987,1987,72.0,980.0,1112.0,1,1137,0,1137,1.0,2,0,2,5,1,1987.0,2.0,551.0,125,0,0,1,1,0,0,0,2800.0,0.0,0,0,0,9.533293058509884,4.007333185232471,7.037027614686276,6.8885724595653635,7.014814351275545,7.037027614686276,0.0,0.0,4.836281906951478,4.290459441148391,1.791759469228055,6,3.0,4.0,4.0,4.0,0.0,1,1.0,3.0,3.0,0.0,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.3862943611198906,3.0,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681098,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
668,83.0,10143,1963,1963,295.0,384.0,1380.0,1,1380,0,1380,0.0,1,1,3,6,0,1963.0,1.0,364.0,0,0,0,0,1,0,216,0,3340.0,149731545600.0,0,1,0,9.224637676677007,4.430816798843313,7.2305631534092925,5.953243334287785,7.2305631534092925,7.2305631534092925,5.37989735354046,0.0,0.0,5.69035945432406,1.9459101490553132,6,3.0,3.0,2.0,3.0,2.0,1,1.0,0.0,3.0,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.0,1.5,0.6931471805599453,0.6931471805599453,0.0,0.9162907318741551,0.0,0.6931471805599453,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1582,93.0,18265,1986,1986,228.0,920.0,1256.0,1,1256,0,1256,0.0,2,0,3,6,1,1986.0,2.0,578.0,282,0,0,1,1,0,0,0,3090.0,0.0,0,0,0,9.812796687251625,4.543294782270004,7.136483208590247,6.825460036255307,7.136483208590247,7.136483208590247,0.0,0.0,5.645446897643238,5.43372200355424,1.9459101490553132,6,4.0,4.0,5.0,4.0,0.0,1,1.0,2.0,3.0,0.0,1.3862943611198906,0.6931471805599453,1.791759469228055,1.0986122886681098,2.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2285,44.0,4224,1976,1976,0.0,874.0,1142.0,1,1142,0,1142,1.0,1,1,3,6,1,1976.0,2.0,528.0,536,90,0,0,1,0,90,0,2902.0,61973873280.0,0,0,0,8.348774539791274,3.8066624897703196,7.04141166379481,6.774223886357614,7.04141166379481,7.04141166379481,4.51085950651685,4.51085950651685,6.285998094508865,0.0,1.9459101490553132,5,3.0,3.0,3.0,4.0,3.0,1,3.0,1.0,3.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,2.5,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.252762968495368,0.6931471805599453,1.0986122886681098,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2079,84.0,12615,1950,2001,0.0,477.0,1202.0,1,2158,0,2158,1.0,2,0,4,7,1,1950.0,2.0,576.0,0,29,0,0,1,0,68,0,4004.0,101598501888.0,1,0,0,9.442721128642875,4.442651256490317,7.677400430514807,6.169610732491456,7.0925737159746784,7.677400430514807,4.23410650459726,3.4011973816621555,0.0,0.0,2.0794415416798357,6,3.0,4.0,3.0,3.0,3.0,1,1.0,4.0,3.0,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.6094379124341003,3.0,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681098,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2272,85.0,14536,2002,2003,236.0,1300.0,1616.0,1,1629,0,1629,1.0,2,0,3,9,1,2002.0,3.0,808.0,0,252,0,0,1,0,252,0,4305.0,536011789824.0,0,0,0,9.584452402426324,4.454347296253507,7.396335293800808,7.170888478512505,7.388327859577107,7.396335293800808,5.53338948872752,5.53338948872752,0.0,5.4680601411351315,2.302585092994046,8,4.0,4.0,5.0,4.0,0.0,1,3.0,4.0,3.0,0.0,1.3862943611198906,1.3862943611198906,1.791759469228055,1.6094379124341003,3.0,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2250,71.0,9187,1983,1983,0.0,336.0,1084.0,1,1080,0,1080,0.0,1,1,3,5,0,1983.0,2.0,484.0,120,0,0,0,1,0,158,0,2806.0,89527299840.0,1,0,0,9.125653563808989,4.276666119016055,6.985641817639208,5.820082930352362,6.98933526597456,6.985641817639208,5.0689042022202315,0.0,4.795790545596741,0.0,1.791759469228055,6,3.0,3.0,3.0,3.0,0.0,1,1.0,0.0,3.0,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.0,1.5,0.6931471805599453,0.6931471805599453,0.0,0.9162907318741551,0.0,1.0986122886681098,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
